case_id	milestone	coverage_id	route	label	category	expected_path	block_id	cable_id	anchor	face_parts	facades	fallback_reason	expected_connections	expected_triangles	block_state	drive_inventory	drive_models	drive_led	support_floor	air_gap	glass_base_selection	glass_faces	painted_color_ordinal	crafting_faces	static_policy	paint_dots_sha256	pylon_axis_position	expected_stock_triangles	native_part_group	installed_face	plane_mask	p2p_frequency_unsigned	facade_mask	native_endpoints	expected_geometry_signature	expected_nonlighting_attribute_signature	effective_overlay_path	effective_overlay_connections	effective_overlay_triangles	effective_overlay_material_triangles	effective_overlay_geometry_signature	effective_overlay_nonlighting_attribute_signature
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_glass	-	263 100 289	none	none	-	south:connected-glass,east:connected-glass	16	-	-	-	-	263 97 289:minecraft:smooth_stone	263 98 289:minecraft:air	{"draws":{"random_offset":2,"texture_index":2,"v_raw":0},"position_seed_i64":10697082674556,"resource_path":"ae2:block/glass/quartz_glass_c","u_offset":0.125,"uv_corners":[[0.0,0.0],[0.0,1.0],[0.875,1.0],[0.875,0.0]],"v_offset":0.0}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.875,1.0],[0.875,0.0]],"direction":"down","frame_mask":"1100","frame_resource":"ae2:block/glass/quartz_glass_frame1100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.875,1.0],[0.875,0.0]],"direction":"up","frame_mask":"0110","frame_resource":"ae2:block/glass/quartz_glass_frame0110","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.875,1.0],[0.875,0.0]],"direction":"north","frame_mask":"0111","frame_resource":"ae2:block/glass/quartz_glass_frame0111","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","west","down","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.875,1.0],[0.875,0.0]],"direction":"west","frame_mask":"1101","frame_resource":"ae2:block/glass/quartz_glass_frame1101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","south","down","north"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_vibrant_glass	-	264 100 289	none	none	-	south:connected-glass,west:connected-glass,east:connected-glass	12	-	-	-	-	264 97 289:minecraft:smooth_stone	264 98 289:minecraft:air	{"draws":{"random_offset":3,"texture_index":2,"v_raw":2},"position_seed_i64":105055694286628,"resource_path":"ae2:block/glass/quartz_glass_c","u_offset":0.1875,"uv_corners":[[0.0,0.0],[0.0,0.875],[0.8125,0.875],[0.8125,0.0]],"v_offset":0.125}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,0.875],[0.8125,0.875],[0.8125,0.0]],"direction":"down","frame_mask":"0100","frame_resource":"ae2:block/glass/quartz_glass_frame0100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,0.875],[0.8125,0.875],[0.8125,0.0]],"direction":"up","frame_mask":"0100","frame_resource":"ae2:block/glass/quartz_glass_frame0100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,0.875],[0.8125,0.875],[0.8125,0.0]],"direction":"north","frame_mask":"0101","frame_resource":"ae2:block/glass/quartz_glass_frame0101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","west","down","east"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_glass	-	265 100 289	none	none	-	south:connected-glass,west:connected-glass	16	-	-	-	-	265 97 289:minecraft:smooth_stone	265 98 289:minecraft:air	{"draws":{"random_offset":2,"texture_index":1,"v_raw":0},"position_seed_i64":-2301967841494,"resource_path":"ae2:block/glass/quartz_glass_b","u_offset":0.0625,"uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"v_offset":0.0}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"down","frame_mask":"0110","frame_resource":"ae2:block/glass/quartz_glass_frame0110","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"up","frame_mask":"1100","frame_resource":"ae2:block/glass/quartz_glass_frame1100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"north","frame_mask":"1101","frame_resource":"ae2:block/glass/quartz_glass_frame1101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","west","down","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"east","frame_mask":"0111","frame_resource":"ae2:block/glass/quartz_glass_frame0111","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","north","down","south"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_vibrant_glass	-	263 100 290	none	none	-	north:connected-glass,south:connected-glass,east:connected-glass	12	-	-	-	-	263 97 290:minecraft:smooth_stone	263 98 290:minecraft:air	{"draws":{"random_offset":0,"texture_index":0,"v_raw":0},"position_seed_i64":134335233834659,"resource_path":"ae2:block/glass/quartz_glass_a","u_offset":0.0,"uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"v_offset":0.0}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"direction":"down","frame_mask":"1000","frame_resource":"ae2:block/glass/quartz_glass_frame1000","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"direction":"up","frame_mask":"0010","frame_resource":"ae2:block/glass/quartz_glass_frame0010","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"direction":"west","frame_mask":"0101","frame_resource":"ae2:block/glass/quartz_glass_frame0101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","south","down","north"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_glass	-	264 100 290	none	none	-	north:connected-glass,south:connected-glass,west:connected-glass,east:connected-glass	4	-	-	-	-	264 97 290:minecraft:smooth_stone	264 98 290:minecraft:air	{"draws":{"random_offset":2,"texture_index":3,"v_raw":1},"position_seed_i64":-126421974435264,"resource_path":"ae2:block/glass/quartz_glass_d","u_offset":0.125,"uv_corners":[[0.0,0.0],[0.0,0.9375],[0.875,0.9375],[0.875,0.0]],"v_offset":0.0625}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.875,0.9375],[0.875,0.0]],"direction":"down","frame_mask":"0000","frame_resource":null,"frame_uv_corners":null,"local_bit_directions":["south","east","north","west"],"triangle_count":2},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.875,0.9375],[0.875,0.0]],"direction":"up","frame_mask":"0000","frame_resource":null,"frame_uv_corners":null,"local_bit_directions":["south","west","north","east"],"triangle_count":2}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_vibrant_glass	-	265 100 290	none	none	-	north:connected-glass,south:connected-glass,west:connected-glass	12	-	-	-	-	265 97 290:minecraft:smooth_stone	265 98 290:minecraft:air	{"draws":{"random_offset":0,"texture_index":0,"v_raw":2},"position_seed_i64":31816940545726,"resource_path":"ae2:block/glass/quartz_glass_a","u_offset":0.0,"uv_corners":[[0.0,0.0],[0.0,0.9375],[1.0,0.9375],[1.0,0.0]],"v_offset":0.0625}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[1.0,0.9375],[1.0,0.0]],"direction":"down","frame_mask":"0010","frame_resource":"ae2:block/glass/quartz_glass_frame0010","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[1.0,0.9375],[1.0,0.0]],"direction":"up","frame_mask":"1000","frame_resource":"ae2:block/glass/quartz_glass_frame1000","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_a","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[1.0,0.9375],[1.0,0.0]],"direction":"east","frame_mask":"0101","frame_resource":"ae2:block/glass/quartz_glass_frame0101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","north","down","south"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_glass	-	263 100 291	none	none	-	north:connected-glass,east:connected-glass	16	-	-	-	-	263 97 291:minecraft:smooth_stone	263 98 291:minecraft:air	{"draws":{"random_offset":1,"texture_index":2,"v_raw":0},"position_seed_i64":140365667982470,"resource_path":"ae2:block/glass/quartz_glass_c","u_offset":0.0625,"uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"v_offset":0.0}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"down","frame_mask":"1001","frame_resource":"ae2:block/glass/quartz_glass_frame1001","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"up","frame_mask":"0011","frame_resource":"ae2:block/glass/quartz_glass_frame0011","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"south","frame_mask":"1101","frame_resource":"ae2:block/glass/quartz_glass_frame1101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","east","down","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_c","base_uv_corners":[[0.0,0.0],[0.0,1.0],[0.9375,1.0],[0.9375,0.0]],"direction":"west","frame_mask":"0111","frame_resource":"ae2:block/glass/quartz_glass_frame0111","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","south","down","north"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_vibrant_glass	-	264 100 291	none	none	-	north:connected-glass,west:connected-glass,east:connected-glass	12	-	-	-	-	264 97 291:minecraft:smooth_stone	264 98 291:minecraft:air	{"draws":{"random_offset":3,"texture_index":1,"v_raw":2},"position_seed_i64":-71189291651987,"resource_path":"ae2:block/glass/quartz_glass_b","u_offset":0.09375,"uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"v_offset":0.0625}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"down","frame_mask":"0001","frame_resource":"ae2:block/glass/quartz_glass_frame0001","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"up","frame_mask":"0001","frame_resource":"ae2:block/glass/quartz_glass_frame0001","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"south","frame_mask":"0101","frame_resource":"ae2:block/glass/quartz_glass_frame0101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","east","down","west"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-08	M3c	-	ae2:connected_quartz_glass	three-by-three-checkerboard-plane	glass-checkerboard-plane	custom-m3c	ae2:quartz_glass	-	265 100 291	none	none	-	north:connected-glass,west:connected-glass	16	-	-	-	-	265 97 291:minecraft:smooth_stone	265 98 291:minecraft:air	{"draws":{"random_offset":1,"texture_index":3,"v_raw":1},"position_seed_i64":133941789895989,"resource_path":"ae2:block/glass/quartz_glass_d","u_offset":0.0625,"uv_corners":[[0.0,0.0],[0.0,0.9375],[0.9375,0.9375],[0.9375,0.0]],"v_offset":0.0625}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.9375,0.9375],[0.9375,0.0]],"direction":"down","frame_mask":"0011","frame_resource":"ae2:block/glass/quartz_glass_frame0011","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.9375,0.9375],[0.9375,0.0]],"direction":"up","frame_mask":"1001","frame_resource":"ae2:block/glass/quartz_glass_frame1001","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","west","north","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.9375,0.9375],[0.9375,0.0]],"direction":"south","frame_mask":"0111","frame_resource":"ae2:block/glass/quartz_glass_frame0111","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","east","down","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_d","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.9375,0.9375],[0.9375,0.0]],"direction":"east","frame_mask":"1101","frame_resource":"ae2:block/glass/quartz_glass_frame1101","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","north","down","south"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-09	M3c	-	ae2:connected_quartz_glass	two-by-two-by-two-checkerboard-cube	glass-checkerboard-cube	custom-m3c	ae2:quartz_glass	-	272 100 289	none	none	-	up:connected-glass,south:connected-glass,east:connected-glass	12	-	-	-	-	272 97 289:minecraft:smooth_stone	272 98 289:minecraft:air	{"draws":{"random_offset":3,"texture_index":1,"v_raw":2},"position_seed_i64":79204955562775,"resource_path":"ae2:block/glass/quartz_glass_b","u_offset":0.09375,"uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"v_offset":0.0625}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"down","frame_mask":"1100","frame_resource":"ae2:block/glass/quartz_glass_frame1100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"north","frame_mask":"0110","frame_resource":"ae2:block/glass/quartz_glass_frame0110","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","west","down","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.9375],[0.90625,0.9375],[0.90625,0.0]],"direction":"west","frame_mask":"1100","frame_resource":"ae2:block/glass/quartz_glass_frame1100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","south","down","north"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ae2-m3c-09	M3c	-	ae2:connected_quartz_glass	two-by-two-by-two-checkerboard-cube	glass-checkerboard-cube	custom-m3c	ae2:quartz_vibrant_glass	-	273 100 289	none	none	-	up:connected-glass,south:connected-glass,west:connected-glass	12	-	-	-	-	273 97 289:minecraft:smooth_stone	273 98 289:minecraft:air	{"draws":{"random_offset":3,"texture_index":1,"v_raw":3},"position_seed_i64":68511747520839,"resource_path":"ae2:block/glass/quartz_glass_b","u_offset":0.09375,"uv_corners":[[0.0,0.0],[0.0,0.90625],[0.90625,0.90625],[0.90625,0.0]],"v_offset":0.09375}	[{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.90625],[0.90625,0.90625],[0.90625,0.0]],"direction":"down","frame_mask":"0110","frame_resource":"ae2:block/glass/quartz_glass_frame0110","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["south","east","north","west"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.90625],[0.90625,0.90625],[0.90625,0.0]],"direction":"north","frame_mask":"1100","frame_resource":"ae2:block/glass/quartz_glass_frame1100","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","west","down","east"],"triangle_count":4},{"attributes":{"ambient_occlusion_raw_u8":255,"light_policy":"world-derived-with-vibrant-center-emission-floor-15","rgb_u8":[255,255,255]},"base_resource":"ae2:block/glass/quartz_glass_b","base_uv_corners":[[0.0,0.0],[0.0,0.90625],[0.90625,0.90625],[0.90625,0.0]],"direction":"east","frame_mask":"0110","frame_resource":"ae2:block/glass/quartz_glass_frame0110","frame_uv_corners":[[0.0,0.0],[0.0,1.0],[1.0,1.0],[1.0,0.0]],"local_bit_directions":["up","north","down","south"],"triangle_count":4}]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
